GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km,ratio_poverty,ratio_uninsured,med_income,ratio_black,ratio_hispanic
1400000US37183053805,7.8,6133.863524122533,0,1.4,1.0,159583.0,2.2665947112790072,3.237992444684296
1400000US37181960500,12.2,951.7747326454088,3,22.4,11.9,33503.0,76.02192281342772,1.5757022151176068
1400000US37189920602,9.1,4970.669780667164,1,39.1,6.6,54545.0,0.4235493434985175,2.41423125794155
1400000US37183054110,8.8,2857.36999025488,4,6.3,8.6,94226.0,22.235837496465265,16.495428409840702
1400000US37183053709,8.3,616.6248691325552,12,5.5,6.5,68370.0,18.441671503192104,9.02495647127104
1400000US37157040300,9.4,606.5831052704477,4,14.9,8.4,44564.0,16.744313510550835,5.590572759660181
1400000US37193960900,10.4,16714.71729601779,0,18.3,12.7,36071.0,0.2969876962240136,0.0
1400000US37159050202,10.5,1609.517371597069,13,21.9,9.9,44148.0,33.48297792742237,9.521137298915075
1400000US37155960202,12.9,7887.512351317428,0,32.6,20.9,25048.0,11.966202329298929,22.311029915505824
1400000US37183053405,7.7,984.7019488525116,19,1.3,1.7,117405.0,1.989839119390347,4.170194750211685
1400000US37183053808,7.6,3126.4051122736987,7,2.7,4.8,166603.0,2.7766914352757137,1.9358623386781384
1400000US37191000800,10.5,5561.58369143839,0,19.0,14.1,46944.0,27.763207193705508,13.563132259273136
1400000US37183053720,7.7,3015.986218388076,6,2.0,2.8,151033.0,2.617669267556003,2.617669267556003
1400000US37179020501,10.0,2614.2526732969955,2,10.8,13.8,52898.0,27.587456951241617,25.82925502990756
1400000US37183052704,10.9,828.0804068299939,31,17.9,32.9,38209.0,37.92834890965732,38.78504672897196
1400000US37195000400,10.9,434.3612750264567,25,16.1,11.7,38859.0,51.94571222675955,0.9488349747778044
1400000US37165010300,12.9,1942.1867454971912,5,36.8,11.8,23493.0,52.85245901639344,5.945355191256831
1400000US37179021014,9.5,706.689761147672,2,10.2,7.0,55192.0,13.1006006006006,2.927927927927928
1400000US37193960802,10.1,4388.782944584659,1,19.2,7.3,44864.0,0.041211621677313,6.222954873274263
1400000US37183053409,7.3,2541.4528341067444,11,0.9,2.9,138044.0,4.730637218325623,5.133562154902253
1400000US37191000902,11.1,5134.693276445942,0,22.6,17.0,37797.0,22.90757635858786,28.480761602538674
1400000US37161960300,8.9,18898.36849290455,0,9.2,8.4,60656.0,2.958152958152958,0.9018759018759018
1400000US37197050400,10.2,8511.391413578976,0,19.4,18.0,49125.0,1.0345942450695118,18.18622696411251
1400000US37189920900,9.1,8271.004966501958,0,17.9,13.8,49173.0,0.3352704514975413,0.2235136343316942
1400000US37183053718,8.0,1189.855487896866,10,2.6,2.2,107188.0,10.667034178610804,4.244762954796031
1400000US37183053804,7.9,4295.180133442429,2,1.5,3.6,131985.0,8.05408583186361,2.410346854791299
1400000US37183052901,8.9,6565.384063905885,0,1.6,11.2,92625.0,2.861230329041488,9.871244635193133
1400000US37153970800,10.9,6807.250003844437,0,16.0,9.5,35365.0,37.28481150577468,3.9224231858792766
1400000US37181960400,9.9,1702.5322148194214,6,10.3,11.6,49792.0,44.92924528301887,1.4386792452830188
1400000US37181960900,10.9,4047.57230289221,1,11.9,16.1,47623.0,40.2262443438914,12.692307692307692
1400000US37183053726,8.6,606.8739323932697,13,7.1,4.9,60833.0,25.57901907356948,13.521798365122615
1400000US37167930802,9.2,3891.039526133308,1,6.0,10.0,64694.0,3.5691657866948256,8.194297782470962
1400000US37183051000,8.3,585.7058023615614,40,21.7,4.6,60000.0,10.986024844720497,8.579192546583851
1400000US37157040700,9.9,6002.650766267268,0,11.2,7.2,47708.0,7.903008531656938,7.184553210597216
1400000US37195000502,9.6,751.5058700299749,20,5.0,6.9,65503.0,41.05813719573527,1.0460671897002616
1400000US37157041200,11.7,1794.1178310232606,6,22.9,10.9,29167.0,50.65069200578392,2.912621359223301
1400000US37183053422,7.5,1951.1938942130853,14,1.7,2.5,135658.0,2.3628354024829794,2.482979575490589
1400000US37171931001,9.9,4640.8406085293445,1,6.9,17.5,49432.0,0.8574928542262148,17.476521028991428
1400000US37159051303,10.1,861.9074041392971,10,14.4,15.9,46732.0,39.042735042735046,7.64102564102564
1400000US37151031501,9.6,2369.4024817685186,4,11.9,9.0,53460.0,0.1953471852246492,3.818149529390872
1400000US37195000700,13.4,1060.3368508892595,15,31.0,10.4,26587.0,66.74222130640841,20.99732124459097
1400000US37183052803,10.6,1350.2449081964317,17,15.8,10.1,51974.0,65.66175252608912,14.65959913864502
1400000US37191000102,9.1,2700.3636487989065,1,6.9,6.1,76250.0,14.523197823787214,4.216412271422095
1400000US37163970900,12.0,18172.02886938061,0,31.8,7.9,29231.0,32.080271339739966,24.788015828151497
1400000US37183053607,7.1,929.6363218691594,23,7.9,10.1,114355.0,11.59728552618252,1.9750835612275903
1400000US37189920400,10.8,2815.295201765833,4,50.7,6.2,28342.0,4.114038253338145,2.826897630217731
1400000US37159051101,9.8,3627.624549781625,1,10.1,11.1,50474.0,0.1862828111769686,0.541913632514818
1400000US37169070200,9.6,18744.48069872888,0,15.0,9.5,43909.0,0.6110601894286587,1.6804155209288116
1400000US37153970600,12.2,1591.155087108268,3,34.8,12.7,19643.0,39.76319684262457,9.373458312777505
1400000US37183053724,7.6,809.0483405196156,15,3.5,5.3,107813.0,9.509249350252254,9.967894817306222
1400000US37179020902,9.6,12566.703398253076,0,9.2,11.1,58479.0,3.3828147302312304,8.49272052526406
1400000US37183053003,7.8,491.15920471709785,11,4.3,2.5,75231.0,15.84244317195905,2.741627624501128
1400000US37179020306,9.5,948.0800753098636,12,12.9,11.8,79209.0,9.702540533639729,20.222137112217546
1400000US37163970100,10.5,10669.1850736152,0,25.9,16.2,40978.0,25.35864978902953,35.11954992967652
1400000US37183052808,9.2,2432.4436503553893,4,6.6,7.7,64922.0,23.56116673922508,12.964736612973445
1400000US37157040200,10.8,3187.507822121529,1,18.8,16.0,32722.0,18.8865210442195,9.93606819392648
1400000US37183050100,8.0,227.5703391121336,43,8.8,6.3,105133.0,22.91225593977888,7.786403199247236
1400000US37171930202,10.6,1486.403598239236,5,21.9,10.3,34072.0,1.1706715958102278,15.958102279728898
1400000US37153970400,9.9,4271.436913446421,2,10.4,4.5,52711.0,32.081822889694465,3.4179181771103053
1400000US37165010102,11.3,2457.9929007896085,4,30.2,10.7,33884.0,37.5437152849208,0.9668792429541248
1400000US37161960200,9.8,10117.52425544791,0,13.3,11.6,53103.0,5.757231990924561,1.84344866704481
1400000US37157041601,9.7,5189.175756946493,0,8.9,8.8,57188.0,12.84128412841284,1.02010201020102
1400000US37183053605,7.4,1504.112424277863,19,1.1,6.2,131875.0,2.3375594294770203,5.665610142630745
1400000US37191001302,9.7,330.1485978678456,13,21.8,10.6,37079.0,29.498292618859995,5.489887050170738
1400000US37179021013,8.5,1133.4489542406068,3,2.0,4.2,85083.0,12.53205676183963,5.778765600957429
1400000US37169070600,9.4,7669.7440427338115,0,16.5,11.5,61521.0,5.237820142499518,0.0
1400000US37183053413,7.8,6801.7122539570655,0,3.5,3.8,128676.0,5.94700207595555,3.700085480522653
1400000US37183054014,9.4,996.0615457227216,17,9.0,13.2,69029.0,44.07675597393194,21.02099927588704
1400000US37173960200,10.1,3019.173580397438,1,13.7,18.0,36533.0,0.0325097529258777,7.542262678803641
1400000US37151031602,10.4,666.9773448259897,43,22.5,13.2,38056.0,4.284621270084163,6.426931905126243
1400000US37163970500,10.6,9832.037630871053,0,17.0,17.3,49054.0,23.31484283072785,13.212304589006555
1400000US37157040601,9.8,6765.04975854716,0,11.5,9.5,52946.0,10.965993100049284,4.68210941350419
1400000US37159050903,9.4,5237.939609338459,0,13.1,4.7,56598.0,5.521164463777815,0.0
1400000US37183053411,7.4,2710.5278216007487,3,2.9,1.4,155938.0,7.185427684042643,4.835054142533367
1400000US37191001500,12.7,1797.116210877325,8,40.0,15.2,30893.0,88.504753673293,4.753673292999136
1400000US37171931003,10.3,8940.230059568177,0,13.7,20.0,50521.0,1.354198013842913,31.658140234727654
1400000US37183053410,6.8,1941.0129301103736,3,4.9,1.9,157632.0,5.008,1.2959999999999998
1400000US37169070503,9.1,3449.1858342523865,2,5.9,11.2,65100.0,3.612073231073726,5.822200230908791
1400000US37183054001,8.9,881.2916830561304,26,14.1,15.3,44074.0,16.09632446134347,9.611322348964936
1400000US37183053006,7.8,4824.863812284264,1,0.3,5.4,144432.0,2.4335574767851424,8.581492154979188
1400000US37155961802,12.4,7270.438416966341,0,22.0,14.3,38682.0,23.163528977482468,3.968253968253968
1400000US37183054404,9.4,1682.4142936633714,3,10.6,8.0,55750.0,26.730797259874656,15.478793178836906
1400000US37171930302,10.0,541.7188460090272,10,17.4,13.5,42672.0,9.090909090909092,10.619961078676674
1400000US37179020308,8.9,2431.7293820993127,9,3.4,7.4,80585.0,10.405613554680816,13.075474927263391
1400000US37179020309,8.5,5717.270679359172,0,6.9,3.8,100179.0,4.576976421636616,7.813222376329172
1400000US37183052503,8.2,1880.269356162088,18,10.6,8.9,79350.0,12.58997882851094,6.1679604798870855
1400000US37195000100,12.1,225.08071850476284,27,22.6,19.3,33333.0,63.53432524145132,14.304359175150092
1400000US37183054006,8.9,973.828161361084,21,15.0,15.4,63000.0,25.528062764031382,14.544357272178637
1400000US37183054210,8.6,1747.7384437370713,1,4.2,5.8,85897.0,22.8940157341112,6.974277380005304
1400000US37183053505,7.9,826.0407701040414,14,4.3,1.8,100486.0,2.12468549063461,3.522504892367906
1400000US37155960501,12.5,4207.456764822753,1,23.9,11.9,34009.0,7.023030992323003,1.848166050611317
1400000US37175960200,10.0,4270.680967533538,2,31.4,16.3,42742.0,18.09259654363132,2.858971623639855
1400000US37185950101,9.2,25208.87811566797,0,8.5,7.2,55417.0,9.044289044289044,0.1864801864801865
1400000US37181960700,13.7,1100.630068928133,6,39.4,8.1,25300.0,85.47313361864003,3.946742748454589
1400000US37169070300,9.7,13337.5339264253,0,20.6,12.7,43762.0,3.280568937829777,0.9405827024546916
1400000US37155962001,13.1,1583.5094349080655,1,30.2,13.1,23438.0,50.48488305761551,0.8841985168282943
1400000US37183053417,8.4,2234.861435496922,11,8.9,3.7,82889.0,14.851714550509731,7.0435588507877664
1400000US37191000302,10.6,3209.880186531786,3,15.7,11.9,39309.0,30.847750865051903,7.941176470588235
1400000US37195001200,10.9,7250.595477165751,0,19.5,8.9,40343.0,31.0394471638353,14.627123524330548
1400000US37183053524,7.8,713.2923144200361,15,7.6,7.3,77125.0,6.51824034334764,8.234978540772532
1400000US37159051700,9.7,2255.2231708211884,2,10.7,13.8,51345.0,1.795063575168287,5.646970830216904
1400000US37151031504,9.2,336.4223070675845,11,5.9,7.5,62072.0,6.321386372587632,3.6037810161480897
1400000US37183053609,8.9,482.41091252606486,30,8.3,14.4,61926.0,17.19681908548708,11.530815109343935
1400000US37159052000,10.5,898.2203648872862,14,26.7,14.0,48188.0,37.57908055672712,10.797132011809364
1400000US37157040501,11.1,4283.8680927246605,1,20.7,8.8,30651.0,25.33182716746682,3.445354419655464
1400000US37171931103,10.1,7294.230569115208,0,16.1,8.5,50288.0,0.3765465303926842,1.7213555675094134
1400000US37171930102,10.3,2524.369372165476,2,9.4,13.6,41642.0,0.0658039043649923,10.813774950647073
1400000US37183052507,8.6,1160.7847083847028,12,12.5,9.9,68198.0,16.134036611852313,8.004964318957493
1400000US37159050500,9.2,536.7568329689753,14,9.9,5.2,53929.0,33.3963282937365,3.509719222462203
1400000US37183053206,8.5,805.5012707112437,7,5.3,6.9,95236.0,17.60233918128655,5.477582846003899
1400000US37183053723,8.2,834.9690009744892,13,6.2,10.5,71065.0,8.938547486033519,9.761834754483974
1400000US37181960300,10.6,2566.789206339001,3,19.0,7.1,47040.0,29.68597620440804,3.10122878876536
1400000US37179021004,8.4,4947.63327742186,1,3.4,3.8,114648.0,8.748005222689685,5.3242419846220805
1400000US37183053807,7.5,2225.0382338434515,6,0.3,4.3,138836.0,7.44920993227991,3.686982693754703
1400000US37183054112,9.5,1411.0872641271633,6,7.9,12.5,60439.0,37.41496598639456,22.35827664399093
1400000US37155961700,12.4,13961.55830370112,0,28.4,10.0,27087.0,44.72691161866931,3.1976166832174773
1400000US37159050800,11.7,1981.0079450988687,8,19.9,17.4,41625.0,64.98290922901633,10.40638055450057
1400000US37183052401,10.1,1484.3134524345703,15,9.6,7.6,67087.0,14.731839782756278,3.63204344874406
1400000US37185950102,9.6,27723.33396643665,0,13.4,11.1,54327.0,29.802371541501977,0.7905138339920948
1400000US37183053717,8.3,229.77978889875047,10,8.3,7.0,69885.0,24.211316975463195,1.7275913870806208
1400000US37183054402,9.3,4491.243383504373,1,14.7,4.6,71078.0,19.521091024421185,14.969869965112592
1400000US37183054115,9.3,2004.198803217692,8,5.2,12.0,67440.0,40.64487336829187,12.228048644427089
1400000US37189920200,9.8,10189.69280038052,0,19.1,17.3,44637.0,0.0,6.931629997634256
1400000US37197050101,9.9,9258.787887176111,0,8.6,7.3,49137.0,1.2385394884992762,8.878880488981824
1400000US37165010600,11.2,11764.531401122384,0,20.0,10.7,43498.0,39.839003645200485,5.194410692588092
1400000US37161960600,10.6,1719.045618947557,11,15.4,16.8,32917.0,31.06516618686208,1.596440722323999
1400000US37159051002,9.5,3364.156408969066,3,9.0,8.4,49848.0,4.578313253012048,3.803786574870912
1400000US37179020100,9.2,12661.21675509687,0,9.3,9.2,80585.0,2.274405553094078,3.086693250627677
1400000US37183050600,11.4,848.475649563736,43,30.6,9.2,43750.0,52.647462277091904,5.596707818930041
1400000US37179020312,9.7,1022.7368986009552,10,7.8,12.7,62614.0,11.97029270423766,17.67147225862822
1400000US37183054500,9.6,848.5675454883593,33,17.1,17.5,55338.0,30.74995359198069,13.98737701874884
1400000US37183053522,7.2,189.5185272019184,22,2.4,2.8,94776.0,12.816840899326936,4.926249462981526
1400000US37183053008,8.2,2115.83112835571,6,3.8,4.4,78661.0,17.39284032030146,7.136128120584079
1400000US37187950300,9.9,19295.93274201028,0,14.7,18.4,46921.0,16.49543378995434,3.9954337899543377
1400000US37183053201,8.0,2964.911640179536,1,1.7,4.1,129379.0,6.433734939759036,5.164658634538152
1400000US37183054207,8.1,2002.0325112005544,8,4.2,4.0,114071.0,13.068478829064295,7.109252483010978
1400000US37193960801,10.5,7400.974425533204,0,16.3,11.0,36063.0,0.2488800398208063,4.70383275261324
1400000US37161961102,10.2,3610.232682313676,1,12.9,9.5,44688.0,2.740147783251232,12.96182266009852
1400000US37183053420,8.6,1500.7295440470282,10,6.9,6.7,91199.0,15.88452244690322,17.23260841917843
1400000US37171930902,9.1,2167.211091919054,3,9.4,10.6,55714.0,10.149253731343284,6.865671641791045
1400000US37183054108,10.0,3331.047937943981,5,8.8,17.6,49114.0,34.752938202957154,23.720460002527485
1400000US37175960600,9.3,10039.694186379436,0,19.9,28.8,44667.0,0.0,4.265402843601896
1400000US37193960300,11.1,5741.315153795339,0,23.5,20.6,30752.0,2.3367378520581865,7.226864747756112
1400000US37189920702,8.7,9526.79707872385,0,7.7,8.6,73307.0,0.2211690363349131,2.906793048973144
1400000US37157040502,10.0,75.67320446758154,2,15.7,6.9,46525.0,20.42900919305414,7.59278175008512
1400000US37155960900,9.3,1388.1404537524154,8,21.0,15.6,46250.0,22.71853986551393,10.854947166186358
1400000US37153970200,10.3,15282.509953602386,0,9.0,12.7,52548.0,21.648675171737,11.54072620215898
1400000US37183051502,7.2,829.7721270035777,28,1.7,4.0,108684.0,0.0,1.5706806282722512
1400000US37185950200,10.6,8917.901188794393,0,17.0,8.9,33639.0,55.89955280357757,1.6855865153078775
1400000US37183052101,10.5,1476.376574544587,30,15.0,18.1,40768.0,68.54978354978356,15.77922077922078
1400000US37183052806,10.7,1941.1482309550745,5,13.9,10.9,58900.0,61.00635886093448,21.504008847110864
1400000US37183053418,8.2,1639.1370162985745,20,5.2,8.4,89761.0,3.627013127622141,14.26444715117066
1400000US37179020305,8.6,4727.167809216628,3,6.0,5.3,86932.0,8.248017303532805,5.465032444124009
1400000US37161961000,10.3,9125.621889663227,0,17.2,12.2,38914.0,7.207483514798343,1.8708786995859528
1400000US37155961200,11.1,1912.224912977238,8,25.6,11.0,39327.0,29.171817058096416,3.4610630407911
1400000US37169070700,10.3,1994.0682517987343,1,17.3,13.3,38712.0,12.4625748502994,4.865269461077845
1400000US37165010101,9.4,2811.279001451243,3,11.3,8.8,54728.0,18.7683284457478,5.835777126099707
1400000US37197050200,10.1,11185.334915755877,0,14.9,10.8,41250.0,5.486111111111111,4.305555555555555
1400000US37183053004,7.5,980.6308847321246,15,2.6,4.2,108583.0,3.677221654749745,2.042900919305413
1400000US37155960702,12.4,4062.793639935136,4,20.3,19.9,41330.0,9.433384379785604,11.0260336906585
1400000US37193961002,8.9,6318.494395531234,0,13.0,6.4,56295.0,2.158671586715867,7.195571955719557
1400000US37183054018,10.2,957.3238941299188,30,10.8,13.3,51484.0,53.97123202001251,8.536585365853659
1400000US37183053415,7.7,366.2805637956874,6,11.7,4.7,129605.0,1.5242378810594703,17.391304347826086
1400000US37157041400,11.4,169.01434841660853,11,25.9,17.1,27850.0,28.445648493057902,3.284795123603115
1400000US37183053424,7.3,1783.060466623106,17,3.2,3.0,129688.0,5.98309126381964,5.462822458270106
1400000US37183053513,8.8,1519.724254583114,17,7.6,16.9,69688.0,13.957055214723926,24.56178790534619
1400000US37155960102,10.9,2398.7846295693016,1,13.1,13.7,38268.0,18.96450284369484,23.220239262600508
1400000US37155962002,12.9,10179.190294999224,0,23.7,18.4,32875.0,25.74018126888217,0.0302114803625377
1400000US37179020404,10.7,907.2224983440252,7,22.6,27.1,38096.0,35.86479988686183,34.747560458209584
1400000US37183053109,8.3,2756.896274628038,5,8.0,6.6,92529.0,4.45241612154463,12.165013715973831
1400000US37183052406,9.5,1327.248332272574,22,12.2,17.3,51535.0,20.460903157053416,22.48568003197016
1400000US37155961601,12.1,3069.553862047976,1,22.9,13.3,34056.0,32.158590308370044,9.181544168792025
1400000US37161960800,11.7,456.6959619282747,10,39.3,18.7,24762.0,29.9849429984943,5.420520542052055
1400000US37183051400,8.8,1233.1382075133154,40,21.7,3.7,70000.0,7.534940247113632,2.1065424346769293
1400000US37171930502,10.5,1900.116213458852,11,14.4,11.7,31108.0,5.184969414506263,5.010195164579085
1400000US37183052602,7.9,134.58166930630114,31,7.1,4.8,79665.0,6.575867205788466,5.703341136412003
1400000US37197050501,9.5,918.5755583343508,3,5.5,9.5,43750.0,3.5069075451647183,14.11871868832549
1400000US37183053610,8.0,2277.0157496145857,24,5.9,8.4,91721.0,20.66937287714357,10.91873084251512
1400000US37159051201,9.2,2830.628925752282,4,9.3,9.0,55633.0,16.40861662739818,18.074722315718613
1400000US37179020403,9.2,2596.592080764163,12,10.6,14.5,58458.0,15.834218916046758,13.985122210414453
1400000US37191000601,12.4,2905.832987713643,3,32.3,20.0,31071.0,49.31744312026002,23.68364030335861
1400000US37193960500,10.9,536.3519270835375,8,19.2,17.4,42847.0,10.922253698457665,18.791312559017943
1400000US37173940100,12.0,3462.446026493217,1,16.5,31.4,39289.0,0.9856262833675564,6.344969199178645
1400000US37183052707,9.5,1344.2231663521177,29,10.7,17.5,60701.0,36.828291200442045,21.881475341898053
1400000US37167931201,10.8,840.7617648275104,7,19.0,10.0,37634.0,36.333963236557295,3.0578938326747984
1400000US37171930802,10.1,11276.776754880444,0,15.7,11.6,36935.0,0.066203243958954,11.486262826878518
1400000US37157041100,9.5,6022.05916324923,0,13.5,5.6,62824.0,10.670596904937362,2.3876197494473104
1400000US37183054206,8.5,1347.085617338517,7,5.5,5.5,63544.0,13.949074806262852,4.380831883599557
1400000US37195001600,10.2,5984.504209884259,0,14.7,16.8,46912.0,21.9134918361501,14.981380693211111
1400000US37183053517,9.4,815.0613140394531,14,12.4,21.3,52250.0,10.143221502844812,39.31724543849323
1400000US37161960400,9.6,4384.249571767514,1,11.5,5.0,57431.0,3.9891451831750335,5.101763907734057
1400000US37183053520,8.3,1309.3171112049392,12,6.7,9.8,58479.0,15.114405414115373,9.10409281340638
1400000US37183053105,8.9,1463.4647427122,6,10.9,12.1,75038.0,7.57017947537966,17.119190059825126
1400000US37179020502,9.4,4464.907621000233,3,14.8,22.3,54477.0,21.298495645288995,26.57693322776458
1400000US37183054204,8.5,1568.2943035854562,7,6.4,3.9,76250.0,16.310829005577997,4.635506828236199
1400000US37151031601,10.4,1774.806025859892,39,10.4,13.6,38889.0,4.781553398058253,9.75728155339806
1400000US37183053603,7.1,1953.571362375333,13,2.2,1.4,113447.0,4.840247973295184,3.5050071530758222
1400000US37195001500,9.7,6215.574042319836,0,10.0,10.6,68750.0,12.82096377066479,22.194864579669364
1400000US37165010400,10.9,2960.856362961796,1,22.2,16.6,41786.0,31.21245828698554,2.6918798665183536
1400000US37167931000,9.1,4407.258306073638,2,7.3,14.9,55901.0,4.829449510300575,6.112799729821006
1400000US37157041001,9.6,6499.817288280268,0,13.7,9.6,54591.0,4.713462190573075,14.39471007121058
1400000US37183052504,8.0,1214.7160935576997,20,10.9,7.3,78902.0,7.322113965160909,10.82078535577207
1400000US37199960101,9.8,9149.24292897278,0,16.3,10.3,43025.0,0.0,7.344632768361582
1400000US37155960401,12.2,7048.706014537725,0,19.1,18.1,48268.0,4.640822564957621,0.4446297068222871
1400000US37183053512,7.6,629.7718335953048,20,4.2,5.2,93293.0,7.194244604316546,4.526378896882495
1400000US37191000304,10.4,4742.782946835548,1,17.2,14.6,47848.0,21.47448015122873,8.676748582230625
1400000US37155960503,12.4,6347.749004213108,0,21.4,10.3,36699.0,2.230685527747552,0.0
1400000US37167930300,9.4,1903.7876046387453,2,11.7,17.4,60286.0,8.716248223590716,5.968735196589294
1400000US37183054013,8.1,1707.6168779170275,11,2.7,5.4,110602.0,10.649643259481788,4.476154712730004
1400000US37159050300,10.1,954.0516721358604,18,19.7,13.0,36400.0,31.990924560408395,9.727736812251845
1400000US37193960100,9.5,8668.680871122819,0,7.5,8.0,52828.0,4.962676251036771,6.1791539950235
1400000US37179021006,8.0,2746.4688478568733,5,2.8,3.1,197292.0,1.02880658436214,6.0699588477366255
1400000US37199960400,9.2,6789.185793926651,0,11.6,11.9,45815.0,0.4292815183009489,1.7171260732037958
1400000US37179020701,10.9,4956.040109889123,1,27.1,8.4,55500.0,31.396160558464224,17.260034904013963
1400000US37183053107,9.0,2785.834288633068,4,8.1,8.1,69863.0,19.950762238424392,8.256793864217403
1400000US37183053712,7.8,948.3912226795228,15,2.9,1.9,103984.0,1.2952380952380953,3.009523809523809
1400000US37183053721,7.4,2435.318951730109,7,0.7,3.1,157240.0,3.140803832845356,1.8898056960340697
1400000US37157040800,10.4,564.4606713820008,5,11.8,8.8,42868.0,26.595072646873025,2.5900189513581804
1400000US37193961200,9.8,9046.1814035161,0,10.3,10.6,56599.0,3.9233940683601545,4.25588509110254
1400000US37181960100,10.9,4230.224533948224,1,17.8,8.2,41250.0,43.49543322636386,7.208096766230561
1400000US37155960600,12.7,7183.633861988794,0,24.2,13.9,28445.0,12.599352369738003,5.01913453046806
1400000US37171930700,10.0,7193.745421312407,0,14.8,11.5,47287.0,1.6802569804793677,8.673091178650852
1400000US37183053507,8.4,947.1583528390776,19,9.7,11.4,60921.0,16.171856142891624,14.458122133719527
1400000US37183052701,9.3,326.95345789045325,32,13.6,24.4,58006.0,13.914540616684928,33.07246830489905
1400000US37183052505,8.6,1558.4926668814992,13,11.2,12.1,75119.0,6.816465256797582,18.4856495468278
1400000US37191002000,12.7,2080.636433922539,6,28.7,7.6,22303.0,70.80745341614907,0.0
1400000US37183053525,7.7,888.532067222868,17,1.3,5.7,94399.0,5.632846963013234,8.143875127248048
1400000US37189920601,11.6,344.84477861135406,11,57.8,10.4,25299.0,0.9504197687311896,6.41533343893553
1400000US37159051901,9.5,5604.292435939607,0,11.2,7.7,55813.0,9.056603773584904,9.877913429522753
1400000US37183054105,8.8,1893.51338588519,15,8.2,9.9,80992.0,32.601655271680464,12.306585102554877
1400000US37155960201,11.5,3024.436284722691,1,22.2,15.4,32902.0,27.61133603238866,11.842105263157894
1400000US37155961400,11.0,11203.435003683257,0,18.6,11.7,41276.0,18.99014778325123,12.93103448275862
1400000US37183053106,9.2,2571.971348701007,7,9.8,3.9,60952.0,26.181161600962987,3.520914835991574
1400000US37175960402,8.5,1611.1096725155408,1,9.5,6.5,66550.0,0.1493811352966282,0.5761843790012804
1400000US37157040900,10.5,903.5985823208345,6,22.8,10.0,31026.0,15.013302926643862,4.75104522995059
1400000US37151031503,10.0,1651.3803479364474,27,12.4,16.8,44625.0,12.496114392290954,7.273857631333541
1400000US37195000501,8.6,1238.9705340525556,23,4.8,4.1,79419.0,15.38876889848812,0.5129589632829373
1400000US37183052802,9.4,361.4679259204338,20,14.2,10.3,51222.0,29.36677883144693,20.17436524931172
1400000US37189920500,12.1,1475.1346326996313,11,57.5,1.5,27232.0,3.1724511930585684,4.745119305856833
1400000US37183053602,6.9,1041.25394503828,24,5.6,4.9,123056.0,9.062980030721969,2.642089093701997
1400000US37179020314,8.6,2501.482726882677,6,2.0,4.7,83477.0,7.070502431118314,8.346839546191248
1400000US37179020702,10.1,6159.998084457907,0,14.2,14.3,52214.0,21.831988609397246,12.766967252017086
1400000US37183052904,9.0,3908.240600340337,1,7.7,5.2,85000.0,13.88283553390591,9.498782207409306
1400000US37163970200,10.0,18545.333871860625,0,17.5,13.9,45568.0,16.4802825191289,15.582695703354917
1400000US37155961302,11.8,2090.565918786568,7,28.3,13.5,38814.0,37.31529286095781,15.506498130674736
1400000US37183053421,7.8,2475.7095191594003,10,2.3,2.1,116667.0,9.238277845563884,6.55394805647551
1400000US37179021015,8.8,5740.038096790396,0,3.6,12.7,67330.0,5.6241149099737004,3.4189763301638685
1400000US37181961000,10.9,6910.349425313957,0,21.5,7.2,40625.0,36.685256186824674,10.94457999302893
1400000US37195000300,13.0,731.8524411554342,24,39.0,24.6,28285.0,67.8619453160018,18.601523980277904
1400000US37183054209,8.3,2003.309604005985,10,3.1,6.1,101408.0,27.29516681264432,7.564296520423601
1400000US37155960402,12.0,7402.045305644211,0,17.3,16.8,38203.0,7.171117705242335,9.149357072205737
1400000US37183054205,9.4,1341.416548806871,5,12.4,6.0,55114.0,28.15752949340736,5.395558639833449
1400000US37159051102,9.8,2181.508256658449,5,22.1,6.4,56500.0,3.8238702201622248,8.80648899188876
1400000US37183051101,11.4,403.7955390011592,35,32.5,4.9,35873.0,18.124184225247063,3.990303934365094
1400000US37189921000,8.6,13367.780584046008,0,10.7,3.9,71806.0,1.6272189349112427,1.3313609467455625
1400000US37183053416,7.9,1245.5787812189426,18,2.5,6.1,95461.0,6.538093284092464,4.855696895089591
1400000US37155960502,13.0,4612.482366561452,1,43.7,11.1,23379.0,29.04121289771514,3.267136450992953
1400000US37199960200,9.5,5789.492365047137,0,20.0,14.0,45625.0,0.5863192182410424,6.232356134636265
1400000US37189920800,8.4,6731.826994205386,0,11.0,7.0,70250.0,1.101141924959217,0.1223491027732463
1400000US37159050201,10.5,1350.4523083332138,7,24.0,11.6,42306.0,29.62700661000944,9.608120868744098
1400000US37159051302,9.4,5260.432546560579,0,9.2,13.6,57909.0,17.76715899218071,2.8236316246741966
1400000US37165010200,13.3,2255.850144493744,6,37.1,11.5,24384.0,71.42857142857143,0.5093378607809848
1400000US37183052301,9.7,2573.4538750952875,18,33.3,7.1,42761.0,24.401988195091644,0.7766387076731904
1400000US37157040400,11.3,4494.996113002049,3,28.1,15.4,32194.0,22.769837358304585,8.164941678988006
1400000US37159051600,9.6,1791.7152760031183,4,12.5,14.2,55445.0,25.692806603773583,8.195754716981133
1400000US37191000200,9.9,11581.00480375978,0,7.0,17.0,46971.0,22.171203673335523,6.920301738274843
