GEOID,ratio_white,ratio_black,ratio_asian,ratio_hispanic,ratio_other_race,ratio_male,ratio_female,ratio_poverty,ratio_unemployed,ratio_uninsured,med_income
1400000US37087920700,94.0153452685422,1.0741687979539642,0.2557544757033248,3.91304347826087,0.7416879795396419,44.7,55.3,12.0,0.5,10.7,51318.0
1400000US37087920800,98.772040302267,0.0,0.2833753148614609,0.6612090680100755,0.0,46.6,53.4,15.3,1.2,8.3,51440.0
1400000US37087920900,81.005291005291,1.3756613756613756,3.8624338624338623,10.8994708994709,2.857142857142857,49.3,50.7,27.6,4.1,14.0,30978.0
1400000US37087921000,84.23551756885091,4.146881924659702,0.0,10.509654954099398,1.1079455523899968,52.9,47.1,5.7,2.3,5.8,47500.0
1400000US37087921100,95.2147701582517,1.6578749058025624,0.0,0.8666164280331574,2.260738507912585,44.7,55.3,12.4,1.9,3.2,54464.0
1400000US37087921200,89.27853881278538,1.8447488584474887,0.9497716894977168,1.6986301369863015,5.497716894977169,47.5,52.5,14.3,1.3,12.1,47180.0
1400000US37087921301,96.62655356086012,0.0,0.0,3.097257841783389,0.2761885973564805,53.3,46.7,10.8,1.5,10.9,69426.0
1400000US37087921302,97.23643807574209,0.0,0.6755373592630501,0.8188331627430911,1.2691914022517912,51.0,49.0,19.7,2.9,8.4,52428.0
1400000US37087980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37089930100,81.5023685991428,3.1581321903902557,0.6993006993006993,12.970900067674265,1.240694789081886,50.7,49.3,12.2,1.4,14.3,51296.0
1400000US37089930200,69.59036898061288,1.0631644777986242,1.250781738586617,20.93495934959349,1.9074421513445905,48.1,51.9,10.0,0.3,16.2,45495.0
1400000US37089930300,68.63127131027764,3.9941548952752073,1.254262055528495,26.12031173891865,0.0,47.7,52.3,14.7,2.6,16.6,52649.0
1400000US37089930401,79.5910780669145,2.490706319702602,0.0,17.62081784386617,0.2973977695167286,50.6,49.4,14.9,1.3,17.8,54119.0
1400000US37089930402,77.4390243902439,2.9845956354300385,1.797175866495507,17.77920410783055,0.0,53.1,46.9,23.3,2.0,13.8,49583.0
1400000US37089930501,78.59715314697307,9.432344366317956,0.6345395300977534,9.826787858000342,1.509175098610873,50.8,49.2,10.4,2.3,9.7,65897.0
1400000US37089930502,89.49875724937863,3.5211267605633805,2.133388566694284,4.018227009113504,0.8285004142502072,52.7,47.3,6.1,2.4,5.7,61129.0
1400000US37089930600,84.87748851454823,4.51761102603369,3.885911179173048,6.718989280245023,0.0,43.1,56.9,8.0,0.9,10.6,64539.0
1400000US37089930701,92.9176072234763,3.329571106094808,2.539503386004515,1.1851015801354403,0.028216704288939,49.9,50.1,9.0,1.2,9.3,71230.0
1400000US37089930702,89.49743589743589,2.215384615384615,0.2666666666666666,2.1333333333333333,5.538461538461538,52.6,47.4,6.6,0.4,6.8,68365.0
1400000US37089930703,93.28963256856994,1.1902708297395204,1.449025357943764,4.071071243746766,0.0,50.2,49.8,5.3,1.0,4.3,51202.0
1400000US37089930800,89.74774774774775,1.1171171171171173,0.0,6.0,3.135135135135135,45.9,54.1,8.8,1.2,11.8,53385.0
1400000US37089930900,77.45302713987473,2.7139874739039667,2.8531663187195546,13.01322199025748,3.966597077244259,46.7,53.3,8.5,1.2,12.9,51795.0
1400000US37089931000,86.95569136745608,4.239877769289533,1.566080977845684,7.238349885408708,0.0,40.5,59.5,20.8,0.0,5.1,38496.0
1400000US37089931100,74.04825737265416,17.908847184986595,2.305630026809652,4.611260053619303,1.1260053619302948,47.1,52.9,12.7,2.8,10.1,39438.0
1400000US37089931200,74.7353888633226,7.317073170731707,4.970087436723423,8.92774965485504,3.4514496088357114,38.5,61.5,20.9,0.5,12.1,29282.0
1400000US37089931300,71.74821735923285,8.605851979345955,0.5901155642980083,17.13793951315466,1.917875583968527,52.4,47.6,14.3,1.0,16.1,45493.0
1400000US37089931400,65.95471334511001,3.516942347840051,1.2847277982977356,26.44933354745464,2.7942829612975757,48.9,51.1,13.9,3.2,33.1,45659.0
1400000US37089931500,95.10727367870226,3.296703296703297,0.0523286237571951,0.4971219256933543,1.0465724751439036,45.4,54.6,6.2,2.6,6.9,74013.0
1400000US37089931600,93.3731343283582,0.0,0.0,2.009950248756219,4.616915422885572,43.9,56.1,11.7,0.6,10.3,46313.0
1400000US37089931700,86.82146219014747,1.6002510197678066,0.2823972387825541,11.295889551302166,0.0,48.1,51.9,7.0,1.2,7.5,75263.0
1400000US37089931801,91.64887940234792,0.240128068303095,2.187833511205977,5.5763073639274285,0.3468516542155816,45.1,54.9,3.9,0.9,5.0,64489.0
1400000US37089931802,87.58099352051836,1.4038876889848813,0.1943844492440604,7.2570194384449245,3.563714902807776,48.4,51.6,9.6,2.1,10.0,68110.0
1400000US37089931901,84.92176386913229,4.931247036510195,0.6638217164532955,1.588430535798957,7.894736842105263,45.8,54.2,8.8,2.2,7.8,61401.0
1400000US37089931902,92.76595744680851,0.949263502454992,0.949263502454992,3.109656301145663,2.1603927986906712,50.2,49.8,8.5,0.8,9.0,78630.0
1400000US37089932000,94.52214452214452,0.0,2.5874125874125875,2.121212121212121,0.7692307692307693,51.6,48.4,4.5,1.1,8.5,76066.0
1400000US37089980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37091950100,33.816359696641385,58.45070422535211,0.176056338028169,3.1283856988082337,4.428494041170097,48.0,52.0,21.9,6.8,9.8,38891.0
1400000US37091950200,27.597629009762905,62.44769874476987,0.9414225941422596,4.811715481171548,4.044630404463041,59.8,40.2,21.1,3.4,10.0,41901.0
1400000US37091950300,46.64984580880292,48.97673114662181,0.0,4.093075413512755,0.2803476310625175,45.8,54.2,20.5,2.2,16.0,43995.0
1400000US37091950401,33.107727016356456,57.58601240834743,2.5662718556119573,2.6508742244782857,4.089114495205866,48.5,51.5,14.3,4.0,8.5,49706.0
1400000US37091950402,28.208520772691188,63.58825086001588,0.6880127017729558,4.60439269648055,2.9108229690394283,41.6,58.4,22.8,6.7,14.3,31144.0
1400000US37093970101,35.797665369649806,39.726677422416245,1.423555091582044,16.41833538957958,5.684729999050963,48.7,51.3,18.0,5.2,12.5,50911.0
1400000US37093970102,46.91928760894278,33.72489579386131,2.5009473285335355,13.08071239105722,3.433118605532399,50.9,49.1,15.0,4.1,12.0,62932.0
1400000US37093970103,51.6658954187876,23.715872281351228,1.885701064322073,15.79130032392411,6.941230911614992,48.0,52.0,9.5,4.3,7.6,60601.0
1400000US37093970201,50.76063932216445,30.675909878682845,0.8858078182168303,3.928365106874639,13.210090506450992,58.5,41.5,17.6,5.3,14.8,39178.0
1400000US37093970202,37.07386363636363,34.30397727272727,0.78125,9.943181818181818,17.660984848484848,43.8,56.2,24.1,5.9,16.9,41684.0
1400000US37093970300,25.30074470116479,50.08592705747566,0.0,12.755394309719309,11.151422570173764,49.8,50.2,32.0,4.0,17.9,32097.0
1400000US37093970401,36.09451385116784,15.290602933188485,0.135795763172189,7.224334600760455,41.25475285171103,44.8,55.2,21.2,7.3,20.8,37049.0
1400000US37093970402,7.211093990755008,28.35130970724191,2.7426810477657937,25.23882896764253,36.45608628659476,50.5,49.5,41.7,9.1,22.1,27007.0
1400000US37093980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37095920100,58.87205064262421,29.67581047381546,0.0,10.339535775944752,1.1126031076155765,52.7,47.3,24.3,3.2,17.4,39663.0
1400000US37095990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37095990200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37097060100,60.19926586261143,28.31672784478238,0.0,11.239293829750045,0.244712462856144,46.8,53.2,8.9,3.6,8.4,39750.0
1400000US37097060200,8.836023789294817,74.93627867459644,0.0,11.767204757858964,4.460492778249788,54.9,45.1,30.2,4.8,19.1,31593.0
1400000US37097060300,32.03259005145797,47.98456260720412,0.0,17.238421955403087,2.74442538593482,48.0,52.0,33.5,3.8,15.3,28484.0
1400000US37097060400,36.18756371049949,44.520897043832825,0.6625891946992865,15.188583078491336,1.1722731906218145,43.0,57.0,21.9,4.7,13.7,31365.0
1400000US37097060500,57.45,31.85,0.0,6.375,4.324999999999999,52.3,47.7,10.3,4.0,7.5,44149.0
1400000US37097060601,41.242124212421245,33.24932493249325,5.508550855085508,17.713771377137714,2.286228622862286,43.9,56.1,15.8,1.1,6.4,35594.0
1400000US37097060602,90.8557457212714,3.52078239608802,0.3422982885085574,2.9828850855745723,2.2982885085574574,48.9,51.1,5.9,2.9,9.7,69063.0
1400000US37097060603,46.57387580299786,24.785867237687366,2.6231263383297643,25.69593147751606,0.3211991434689507,54.9,45.1,30.1,6.4,23.1,36765.0
1400000US37097060701,67.06889840404827,8.018684312962241,0.0,21.05877773452705,3.853639548462437,52.2,47.8,12.8,5.4,15.6,59405.0
1400000US37097060702,72.39182956292555,13.134197232593896,4.151109158796398,7.313858994069844,2.833296727432462,49.4,50.6,9.2,2.1,13.6,53784.0
1400000US37097060703,72.46376811594203,14.729370008873111,0.0,8.31115054717539,4.495711328009465,46.6,53.4,9.1,2.1,13.1,64479.0
1400000US37097060801,78.04385458742065,7.126370455856895,0.0,13.84881708020773,0.9809578765147144,50.8,49.2,12.3,4.7,17.1,43958.0
1400000US37097060802,81.70802077322563,7.010963646855164,2.019619157530294,6.145412579342182,3.1159838430467395,48.6,51.4,16.4,3.4,11.5,58708.0
1400000US37097060901,90.5784288961859,1.262945188178833,0.0,5.632735539277595,2.525890376357666,48.1,51.9,11.4,3.1,15.0,56042.0
1400000US37097060902,91.61647795711878,3.204047217537943,0.0,1.99951818838834,3.1799566369549503,52.0,48.0,9.8,4.9,9.6,51250.0
1400000US37097061001,81.9402228976697,5.927051671732523,8.51063829787234,2.1529888551165146,1.469098277608916,47.5,52.5,10.8,2.4,8.9,60444.0
1400000US37097061002,77.84305497272345,10.847671002937474,0.1678556441460344,9.211078472513638,1.594628619387327,46.2,53.8,9.1,2.9,7.4,56891.0
1400000US37097061003,71.50485436893203,15.33980582524272,1.1650485436893203,10.606796116504857,1.383495145631068,49.3,50.7,7.8,7.2,6.2,53479.0
1400000US37097061101,80.27777777777779,2.8703703703703702,0.0,13.179012345679013,3.67283950617284,51.0,49.0,8.3,2.0,10.5,57117.0
1400000US37097061102,73.91694054377054,13.53450851508814,6.6029279952196,5.288317896623843,0.6573050492978787,49.4,50.6,9.3,2.9,10.4,49853.0
1400000US37097061103,80.95238095238095,12.97539149888143,0.0,4.857782038990092,1.214445509747523,46.8,53.2,12.8,2.8,8.6,51139.0
1400000US37097061104,88.26144953312584,6.714095153401511,0.8448199199644287,3.7794575366829695,0.4001778568252557,50.3,49.7,7.4,5.1,11.0,52754.0
1400000US37097061201,87.55933050212342,4.796402697976518,2.0234823882088437,4.8963277541843615,0.7244566575068698,46.8,53.2,7.6,1.4,10.7,77214.0
1400000US37097061202,85.25179856115108,11.76470588235294,0.4020313161235718,1.3965298349555648,1.184934405416843,47.5,52.5,7.3,3.6,9.3,57736.0
1400000US37097061203,69.12065439672801,15.05112474437628,4.683026584867076,7.6482617586912065,3.496932515337423,50.0,50.0,8.6,4.5,4.9,60456.0
1400000US37097061204,92.18788627935724,1.4091470951792335,0.6674907292954265,3.80716934487021,1.9283065512978987,52.8,47.2,3.2,2.2,5.6,132321.0
1400000US37097061205,95.51524313429076,1.4613252708490805,0.6046863189720333,1.3605442176870748,1.058201058201058,52.9,47.1,8.7,3.2,1.8,80724.0
1400000US37097061301,82.83180234399747,4.497941083306936,0.6335128286347799,8.299018055115615,3.737725688945201,50.8,49.2,13.1,4.9,16.4,49800.0
1400000US37097061302,81.43336127409891,8.92707460184409,0.7753562447611064,6.936295054484493,1.9279128248114,50.6,49.4,9.5,3.7,12.5,65000.0
1400000US37097061303,90.66581031898951,2.4834082637550847,1.3915649753800043,4.966816527510169,0.4923999143652323,50.0,50.0,7.6,4.1,3.8,85313.0
1400000US37097061304,76.85483870967742,13.46774193548387,0.967741935483871,6.774193548387098,1.935483870967742,45.2,54.8,6.8,1.7,9.8,58058.0
1400000US37097061401,90.90558766859344,1.001926782273603,3.448940269749518,4.142581888246628,0.5009633911368016,49.3,50.7,1.1,1.4,2.3,162012.0
1400000US37097061402,81.67160250082264,9.674234945705823,4.886475814412636,2.5172754195459035,1.2504113195129978,49.7,50.3,9.2,4.3,4.8,69563.0
1400000US37097061403,82.3170731707317,3.4451219512195124,8.384146341463415,5.396341463414634,0.4573170731707316,50.5,49.5,11.3,3.7,5.8,55422.0
1400000US37097061404,93.9078751857355,2.9717682020802374,0.9286775631500744,1.8202080237741456,0.3714710252600297,46.8,53.2,3.1,1.9,4.9,106842.0
1400000US37097061405,86.31047315257841,1.3556618819776716,3.721424774056353,6.778309409888357,1.8341307814992027,49.0,51.0,2.2,3.6,3.2,101771.0
1400000US37097061406,93.5832145039723,1.0796496231411692,1.4666938276634751,1.79262578936647,2.0778162558565896,50.8,49.2,7.9,1.7,4.5,149107.0
1400000US37097061407,92.83261802575107,2.875536480686695,1.652360515021459,0.6008583690987125,2.03862660944206,53.2,46.8,6.2,0.8,7.7,78980.0
1400000US37097061408,87.5462962962963,4.74537037037037,2.2453703703703707,3.148148148148148,2.314814814814815,52.7,47.3,8.6,1.9,3.2,93142.0
1400000US37097061501,74.83820864612996,14.988351022521355,0.0,4.685477608076624,5.4879627232720685,46.9,53.1,16.7,3.2,9.7,53438.0
1400000US37097061502,79.88785958069235,5.460750853242321,0.7313505607020965,12.140419307654804,1.7796196977084349,50.5,49.5,4.0,2.3,7.6,73750.0
1400000US37097061503,88.4461085851832,6.926985825086922,0.561647499331372,2.9152179727199785,1.1500401176785235,48.2,51.8,3.9,1.6,4.6,59808.0
1400000US37097061601,52.61555494049267,20.924439523941324,1.4115693329642955,22.225297536673125,2.601716025463604,48.9,51.1,26.1,2.9,22.3,39886.0
1400000US37097061602,64.27320490367777,5.529146860145109,15.599199399549663,12.947210407805851,1.4385789342006503,49.6,50.4,6.3,2.8,6.9,70782.0
1400000US37099940200,36.51657595249876,0.7587003133762164,2.094672604321293,9.96206498433119,50.66798614547254,49.5,50.5,22.9,4.5,27.6,36515.0
1400000US37099950200,93.4703196347032,0.273972602739726,2.237442922374429,1.5981735159817352,2.420091324200913,55.4,44.6,14.4,0.7,13.0,51346.0
1400000US37099950300,91.23910939012583,0.7099064214262665,0.1452081316553727,1.2907389480477574,6.518231687641174,45.7,54.3,15.1,4.8,14.0,45720.0
1400000US37099950400,86.55553150032475,1.9268239878761635,1.212383632820957,5.867070794544273,4.43819008443386,48.3,51.7,16.1,0.8,9.4,55122.0
1400000US37099950500,94.39830358720624,0.6184838310655593,0.0,0.7068386640749249,4.276373917653296,47.6,52.4,8.6,3.1,8.6,56769.0
1400000US37099950600,82.22305389221557,6.614895209580839,0.5707335329341318,6.1657934131736525,4.4255239520958085,48.7,51.3,33.6,3.0,7.1,42523.0
1400000US37099950700,85.03587290741373,0.0341646737273659,0.0,14.895797745131532,0.0341646737273659,50.8,49.2,25.3,1.4,11.4,38719.0
1400000US37099950800,81.14973262032086,0.0,0.0,15.953654188948308,0.6684491978609626,52.0,48.0,22.9,0.7,22.3,46440.0
1400000US37099950900,97.06382978723404,0.0,0.0,2.936170212765957,0.0,49.1,50.9,18.0,0.5,11.3,53024.0
1400000US37101040100,67.73477597447635,15.869052573172423,0.1109723956165903,13.510889166319878,2.7743098904147594,52.0,48.0,21.6,1.0,18.6,40755.0
1400000US37101040201,59.09448199968559,20.94010375727087,0.5973903474296495,18.66058795786826,0.7074359377456375,49.3,50.7,11.7,2.5,11.0,52814.0
1400000US37101040202,71.60056657223795,7.167138810198301,0.7223796033994334,17.294617563739376,3.215297450424929,53.2,46.8,11.0,3.1,12.5,61164.0
1400000US37101040203,76.03360153838369,9.908405445068569,0.6932847527959111,8.698952482161834,4.336825059460554,52.6,47.4,2.5,1.3,5.2,85166.0
1400000US37101040301,37.92610736885079,33.55786895284752,0.4082465809348847,27.63829352929169,0.4694835680751174,42.5,57.5,30.4,3.8,18.5,30435.0
1400000US37101040302,39.58370715951911,33.64435671989951,0.0,25.2467252826126,1.3278306118787009,43.6,56.4,13.5,2.6,16.5,39837.0
1400000US37101040400,72.7498869289914,11.261872455902306,0.0,14.495703301673451,1.4925373134328357,48.5,51.5,9.5,2.4,14.7,51830.0
1400000US37101040500,81.10295219541436,6.024276936909936,0.1798291622958189,10.624906338977972,1.9331634946800544,45.8,54.2,16.1,6.6,13.6,43573.0
1400000US37101040600,44.43862863124836,29.5210677833028,0.0,21.32949489662392,4.7108086888249145,50.7,49.3,25.1,4.2,15.1,31111.0
1400000US37101040700,54.4988464496283,27.121250961291977,0.7946680338374775,16.8162009741092,0.7690335811330428,37.4,62.6,19.3,4.8,14.9,40594.0
1400000US37101040800,63.12056737588653,20.593643288678752,0.0,14.3157341738902,1.6548463356973997,48.6,51.4,15.0,2.4,16.1,41375.0
1400000US37101040901,64.75416772446475,16.332402471016334,0.5500550055005501,15.765422696115769,2.597952102902598,53.9,46.1,6.8,2.1,13.3,72658.0
1400000US37101040902,69.34768841038633,13.084230525649144,0.6966434452184928,9.449018366054466,7.422419252691577,52.8,47.2,7.9,6.0,15.4,60513.0
1400000US37101041001,47.751536719508245,31.500053919982747,0.7548797584384772,16.682842661490348,3.138142995794241,46.7,53.3,14.3,3.6,18.6,55435.0
1400000US37101041002,62.52522987216865,20.923973985198472,0.8409957389549227,14.59968602825746,0.4821708903341556,42.4,57.6,4.8,2.0,13.1,60474.0
1400000US37101041101,73.72505543237251,14.079822616407982,0.0,9.916235525991624,2.278886425227889,49.5,50.5,4.5,1.7,5.9,72034.0
1400000US37101041102,73.96239801347996,14.657680028378858,1.113870166725789,7.073430294430649,3.0720113515431,52.8,47.2,4.3,5.5,8.0,86393.0
1400000US37101041103,76.30501857565645,13.456331465272967,1.5364271771299038,7.020968452868208,1.6812543290724766,49.6,50.4,6.5,4.3,8.4,83536.0
1400000US37101041201,63.95376836022153,12.424753190464724,0.4815795810257645,23.139898868287982,0.0,51.1,48.9,13.9,1.9,14.2,53413.0
1400000US37101041202,61.6867010112574,11.257393627170387,0.6105705018126312,24.38465941614196,2.06067544361763,48.1,51.9,19.9,3.7,23.1,45064.0
1400000US37101041300,82.7130113811135,1.4764687788372808,0.0,15.19532451553368,0.6151953245155337,49.7,50.3,26.9,5.9,16.0,43295.0
1400000US37101041400,57.78740047492666,22.47520603436234,0.223494901522559,18.66182427713368,0.6565162732225172,43.3,56.7,22.6,2.6,15.4,37397.0
1400000US37101041501,81.44153623569643,7.510193344732342,0.5787189267394449,8.207286597395765,2.1965013810338023,45.6,54.4,9.9,1.2,5.7,62560.0
1400000US37101041502,74.94321578003587,14.417214584578602,0.8846383741781231,8.332337118947999,1.4225941422594142,50.8,49.2,4.5,1.1,8.3,75406.0
1400000US37101041503,75.47530790386226,4.878632069831401,1.1120411335645104,15.47291641755351,3.0611024751883296,50.0,50.0,5.6,1.7,10.4,62132.0
1400000US37103920100,52.56336405529954,38.0184331797235,0.0,5.529953917050691,3.888248847926267,47.6,52.4,16.0,5.1,13.8,42656.0
1400000US37103920200,62.66897746967071,32.7209705372617,0.0,3.9168110918544192,0.6932409012131715,48.0,52.0,31.6,4.9,14.8,35781.0
1400000US37103920300,73.2159406858202,20.049428483163425,0.2471424158171146,4.263206672845228,2.2242817423540315,53.0,47.0,30.3,5.8,18.6,32917.0
1400000US37105030101,53.40619307832423,18.70673952641166,1.1839708561020037,25.97449908925319,0.7285974499089253,46.5,53.5,18.3,4.8,18.6,46154.0
1400000US37105030102,79.34742982136346,9.25993437841779,0.6562158220925993,9.97083485235144,0.7655851257746992,47.5,52.5,2.0,0.5,5.2,62578.0
1400000US37105030200,21.156174334140434,33.383777239709445,0.0,41.58595641646489,3.662227602905569,44.1,55.9,38.4,3.2,18.1,23438.0
1400000US37105030300,10.912106135986734,54.62686567164179,0.0,33.30016583747927,1.1608623548922057,51.5,48.5,34.7,7.2,24.5,22917.0
1400000US37105030401,25.45499875342807,35.12839690850162,0.0,36.2253802044378,3.191224133632511,50.2,49.8,19.3,2.8,20.6,41296.0
1400000US37105030402,29.41803169529897,32.56092688773472,5.087228658942602,32.707417765348254,0.0,49.9,50.1,21.2,5.1,16.6,38191.0
1400000US37105030501,75.69679054054053,8.614864864864865,2.38597972972973,11.317567567567568,1.9847972972972967,47.1,52.9,11.4,6.0,8.6,56765.0
1400000US37105030502,55.299313052011776,14.22963689892051,0.0,29.88223748773307,0.5888125613346418,51.8,48.2,14.8,5.7,23.4,44464.0
1400000US37105030503,69.5693911135491,11.10806363137685,0.2331321996708722,14.070213933077344,4.799780581459133,44.3,55.7,18.7,7.9,15.7,45519.0
1400000US37105030601,84.2406876790831,9.64660936007641,0.3502069404648201,3.756765361349888,2.005730659025788,53.9,46.1,3.6,1.3,6.3,92521.0
1400000US37105030602,82.12732305258996,9.41083432186635,0.5338078291814947,4.98220640569395,2.9458283906682485,46.5,53.5,5.2,2.2,9.6,73345.0
1400000US37105030701,72.71819452766127,17.93489115238666,0.1198322348711803,8.388256440982625,0.8388256440982624,51.6,48.4,11.2,2.5,7.0,57750.0
1400000US37105030702,77.08238507055076,10.650887573964498,1.570323167956304,8.261265361857077,1.957214383249886,50.9,49.1,8.6,5.3,14.3,50227.0
1400000US37107010100,49.106487148102815,36.00979192166462,0.7099143206854345,10.012239902080784,4.16156670746634,51.4,48.6,17.1,6.2,12.7,34737.0
1400000US37107010200,5.220228384991843,87.72430668841761,0.0,0.0,7.055464926590538,43.2,56.8,31.2,13.2,11.1,28203.0
1400000US37107010300,0.8350730688935281,97.4947807933194,0.0,1.670146137787056,0.0,37.5,62.5,63.4,20.2,17.6,11278.0
1400000US37107010400,0.0,81.08108108108108,0.0,8.64864864864865,10.27027027027027,49.6,50.4,43.1,9.8,18.5,19200.0
1400000US37107010500,6.935251798561152,88.431654676259,0.0,2.41726618705036,2.2158273381294964,47.9,52.1,28.4,10.5,11.3,31128.0
1400000US37107010600,40.03836667580159,56.94710879693067,1.3428336530556315,0.9043573581803234,0.7673335160317896,41.7,58.3,18.0,7.8,10.5,46149.0
1400000US37107010700,24.37591776798825,61.820851688693104,0.0,6.216348507097406,7.586882036221243,49.2,50.8,38.0,4.0,9.0,17086.0
1400000US37107010800,48.51213782302271,42.05168363351605,3.347689898198904,5.168363351605325,0.9201252936570086,54.3,45.7,7.0,3.6,7.4,56225.0
1400000US37107010900,37.860465116279066,48.4031007751938,0.0,9.395348837209305,4.341085271317829,47.2,52.8,17.8,6.2,7.8,45662.0
1400000US37107011001,63.75052323147761,25.722059439095855,0.6278777731268314,7.388028463792382,2.5115110925073254,46.8,53.2,17.4,4.6,13.6,53401.0
1400000US37107011002,75.50966375430235,14.111728885358753,0.0,9.001853322742917,1.3767540375959757,49.2,50.8,6.9,3.7,11.7,58679.0
1400000US37107011100,50.69266290405336,35.69351804344108,0.0,9.235505387378144,4.378313665127416,47.0,53.0,18.4,5.3,17.2,32360.0
1400000US37107011200,72.97695605573419,8.038585209003216,0.0,17.44372990353698,1.2861736334405145,49.5,50.5,22.1,6.7,18.7,45878.0
1400000US37107011300,50.17112945439904,30.6623716529092,0.0,7.892087779343668,11.274411113348098,44.9,55.1,21.6,7.3,10.0,39336.0
1400000US37107011400,83.2299811269884,6.06632515502831,0.0,4.826098678889188,5.877595039094095,51.0,49.0,19.1,3.3,8.7,38977.0
1400000US37109070100,67.86341463414635,10.282926829268291,0.0780487804878048,13.5609756097561,8.214634146341464,50.9,49.1,22.5,5.9,6.3,41117.0
1400000US37109070201,57.71134428825975,14.33379528806177,0.0,26.35121758067709,1.603642843001386,53.6,46.4,16.4,3.4,13.0,36601.0
1400000US37109070202,80.1854714064915,12.30293663060278,2.874806800618238,2.163833075734157,2.472952086553323,48.7,51.3,8.5,1.5,3.3,65417.0
1400000US37109070300,77.64217720283135,11.3741762265072,0.2928972418843056,7.835001220405174,1.464486209421528,42.7,57.3,18.3,5.0,8.2,40924.0
1400000US37109070400,93.5897435897436,0.8125677139761647,0.0,3.0155290718671,1.8237630913687253,52.1,47.9,9.9,6.5,6.1,46587.0
1400000US37109070500,96.5675057208238,0.769710838360724,0.5200748907842729,1.456209694195964,0.6864988558352403,52.2,47.8,10.6,3.1,8.7,50809.0
1400000US37109070600,91.73352783856066,2.017991733527839,0.6564551422319475,4.886943836615609,0.3160709944079747,49.5,50.5,6.7,2.1,11.6,53654.0
1400000US37109070700,90.33921302578018,1.1397557666214384,0.0,7.435549525101765,1.0854816824966078,50.6,49.4,6.8,2.2,7.4,61420.0
1400000US37109070800,74.4304906542056,8.761682242990654,0.0,14.836448598130842,1.971378504672897,50.9,49.1,18.7,5.7,18.4,48222.0
1400000US37109070901,97.72027110289588,0.3388786198398028,0.0,0.4621072088724584,1.478743068391867,50.2,49.8,10.6,4.7,5.4,52139.0
1400000US37109070902,89.17313841936958,4.476930105070808,0.243642454697731,3.989645195675347,1.1420740063956143,51.9,48.1,11.1,1.9,9.9,63210.0
1400000US37109071001,78.58267716535433,5.2493438320209975,0.0174978127734033,13.595800524934385,2.257217847769029,48.8,51.2,8.2,3.1,19.4,62321.0
1400000US37109071002,85.38863976083707,7.623318385650224,0.0,5.792227204783259,1.195814648729447,46.6,53.4,17.1,2.5,9.5,49659.0
1400000US37109071101,89.98678122934567,2.924653007270324,3.618638466622605,1.982815598149372,1.4871116986120292,46.8,53.2,11.2,2.4,5.1,61080.0
1400000US37109071102,88.1698339325458,1.352508132169149,1.6777948981338813,4.930662557781202,3.869200479369971,47.3,52.7,3.6,3.2,3.6,87152.0
1400000US37109071201,90.21207177814028,0.8700380641653072,2.392604676454595,6.035889070146819,0.4893964110929852,50.7,49.3,6.4,3.0,7.6,73587.0
1400000US37109071202,94.3823618242223,1.2382965871337963,1.147689519782543,0.9362730292962852,2.295379039565086,45.2,54.8,3.4,3.1,4.5,94145.0
1400000US37109071203,95.68915522907405,1.0632128358786004,0.3092982795283201,2.1264256717572008,0.8119079837618403,52.6,47.4,3.6,0.5,2.2,134120.0
1400000US37111970100,88.71934604904632,0.0908265213442325,1.2897366030881017,9.19164396003633,0.7084468664850135,51.3,48.7,12.0,0.7,13.2,50511.0
1400000US37111970200,90.75949367088609,1.2869198312236287,2.320675105485232,3.9662447257383966,1.6666666666666667,47.8,52.2,18.9,5.0,7.5,41875.0
1400000US37111970300,76.52722443559097,3.784860557768925,4.780876494023905,8.49933598937583,2.1912350597609564,50.5,49.5,13.9,6.5,17.0,47393.0
1400000US37111970400,67.29064039408867,6.075533661740558,0.0,21.773399014778324,4.400656814449918,49.0,51.0,18.2,2.6,19.7,38485.0
1400000US37111970500,71.54352596927579,10.36332601804438,1.6581321628871006,13.655206047305535,2.7798098024871982,50.9,49.1,13.7,4.2,9.4,38750.0
1400000US37111970600,93.9524838012959,4.049676025917927,0.3509719222462203,0.8369330453563716,0.8099352051835854,44.0,56.0,12.4,2.3,7.0,60040.0
1400000US37111970700,91.8140589569161,1.8820861678004537,0.2040816326530612,4.9433106575963714,1.1564625850340136,49.0,51.0,16.8,0.7,10.4,41719.0
1400000US37111970800,97.95328142380424,0.2447163515016685,0.0,0.9121245828698554,0.8898776418242491,52.9,47.1,23.6,1.2,12.7,46042.0
1400000US37111970901,89.89098116947473,4.304120062296475,0.0,2.71839161829251,3.086507149936288,52.9,47.1,19.3,4.4,12.1,42188.0
1400000US37111970902,92.44953416149067,5.395962732919254,0.0,2.154503105590062,0.0,51.6,48.4,15.5,3.3,9.7,47896.0
