GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km,ratio_poverty,ratio_uninsured,med_income,ratio_black,ratio_hispanic,ln_nearest_hw_dist_m,z_ratio_poverty,z_ratio_uninsured,z_med_income,z_ratio_black,z_ratio_hispanic,ln_nearest_hw_dist_m_x_z_ratio_poverty,ln_nearest_hw_dist_m_x_z_ratio_black,x,y
1400000US37051003312,10.0,3772.679205262664,3,8.8,7.6,54692.0,44.04137310748013,14.630490181382102,8.235805721060428,-0.6051226026618739,-0.5693561978986935,-0.1101180172248106,1.100650276617661,0.6583223636560418,-4.983672192945638,9.064741845054472,604371.5300462098,145906.8435080915
1400000US37025041901,11.0,211.9731323943124,19,21.8,15.3,43871.0,23.510830324909747,47.83393501805055,5.361166018759395,0.720615105647712,0.7229420092668429,-0.5083863428846221,0.1017835594382447,4.593796827414223,3.863337217003225,0.5456785601286948,463800.9256031834,185476.87921861088
1400000US37035011702,9.2,5453.8693984323945,0,6.1,10.2,68663.0,6.862883826234612,8.235460591481534,8.604263956354973,-0.8804681266954034,-0.1329957643103307,0.4040864719899778,-0.7081842939702688,-0.0996554838183193,-7.575780167244644,-6.093404595065079,403996.27346471965,207101.14670911938
1400000US37021002504,9.3,4351.645269193165,1,15.6,11.0,51417.0,0.0,3.125,8.378539047120567,0.0883401986077555,0.0012689844860887,-0.2306548221906994,-1.0420822483738117,-0.7053783916295953,0.7401618034654656,-8.731126808311174,271980.42171615164,207972.4279335456
1400000US37021003204,9.0,9619.514148295471,0,11.2,12.3,53550.0,2.961351848753555,9.837711226367745,9.171652988000336,-0.3603710257431813,0.2194492012802703,-0.1521494771549007,-0.898004430709445,0.0902530178191784,-3.3051979950461954,-8.236185020153824,303843.33215963474,201770.21007399596
1400000US37027031201,10.3,8960.538443233285,0,11.8,11.2,41489.0,4.111111111111112,0.6444444444444445,9.100697192483718,-0.2991831315135079,0.0348351716851935,-0.5960561656109571,-0.8420655170576972,-0.9993889406206286,-2.7227750850034687,-7.663383286974335,393759.7467383259,244965.25115863112
1400000US37025040701,10.3,2027.533846580103,8,19.2,12.1,41373.0,17.354877318970676,14.90125673249551,7.615068568028672,0.4554675639857947,0.1858830140811653,-0.6003255608402832,-0.1977202888172117,0.6904152640399771,3.468416730264813,-1.5056535566335003,466101.87529444543,195186.27720758048
1400000US37031970803,8.1,3902.869365195511,1,10.6,6.2,76696.0,0.0,8.83838383838384,8.26972348518919,-0.4215589199728544,-0.8043195082924274,0.6997420916208128,-1.0420822483738117,-0.0281933492879351,-3.486175700890504,-8.617732042875664,787452.815380319,106686.6544170802
1400000US37051003201,9.0,2647.884706220571,4,4.8,4.6,87123.0,22.782416889869232,12.218370883882148,7.881893964814351,-1.013041897526362,-1.0728490058852662,1.0835091955534304,0.0663442656838684,0.3724232966903781,-7.98468881821711,0.5229184672937228,607172.5649744193,138962.57408968126
1400000US37019020601,9.7,11285.076406691456,0,12.3,15.8,46683.0,26.62660588479072,7.708246995441359,9.331325068547942,-0.2481932196554469,0.8068574772646051,-0.4048903137047506,0.2533745104387383,-0.1621440495189141,-2.315971612414498,2.364319920988061,663814.4963633384,36560.758237592796
1400000US37023021202,10.0,4277.316637858709,1,19.8,10.8,45445.0,0.1623376623376623,4.748376623376624,8.361314902298089,0.516655458215468,-0.0322972027130159,-0.4504550662384209,-1.034184079797798,-0.5129659091962901,4.31991898213064,-8.647138758132765,384909.10344612977,219408.50205331948
1400000US37051001500,10.2,2179.046842855208,5,14.2,14.8,42147.0,36.25592417061612,9.85104942450914,7.687101643100541,-0.0544315545948153,0.6390265412690809,-0.5718383892239175,0.7218670216549435,0.0918339422815715,-0.4184208927623216,5.549065168263811,621169.8266475418,137066.7147784848
1400000US37023020100,10.8,5718.087118200507,0,33.9,10.0,31286.0,13.246873552570634,2.431681333950903,8.65156447691706,1.954570972612788,-0.1665619515094354,-0.9715789201352208,-0.3975858393660392,-0.7875547416711375,16.91009679427002,-3.439739524384477,367592.3714152692,233446.87682844434
1400000US37051002001,9.5,260.3202331725362,24,16.6,12.0,48878.0,38.939492517892,14.085881587508132,5.565746602259524,0.1903200223238776,0.169099920481613,-0.3241030505291396,0.8524299168379053,0.5937720368909315,1.059273017591079,4.74440891330494,612733.5861755614,146252.10595104034
1400000US37025041503,8.7,3432.544326957564,4,4.3,3.5,93973.0,24.44034156473575,7.246711285483498,8.14134833811503,-1.064031809384423,-1.2574630354803429,1.3356243448713965,0.1470068080653873,-0.2168480722366338,-8.6626536030334,1.196833632534736,465903.92982303654,175732.6334405778
1400000US37019020204,9.4,7834.882139645466,0,10.0,11.8,48214.0,4.805024098145173,12.384986125310354,8.96646873806891,-0.4827468142025276,0.1355337332825082,-0.348541657703903,-0.8083047638858273,0.3921715496544642,-4.328534217949325,-7.247639396214442,693658.1303198343,30886.114713757277
1400000US37061090801,10.9,11700.172006498264,0,21.9,22.2,40863.0,21.290533901080902,53.160825417622014,9.367444287264597,0.730813088019324,1.88097546763596,-0.6190961777968034,-0.0062398972975373,5.225172313960142,6.845850886424816,-0.0584518902929342,691814.1432964299,125573.60861391368
1400000US37063001900,8.2,3001.4829864234434,1,5.6,2.7,82946.0,12.494341330918967,3.7573562698053418,8.007194887467957,-0.9314580385534644,-1.391727784276762,0.929774162166402,-0.4341985776542387,-0.6304276760018006,-7.458366044196231,-3.4767126311388794,632114.4858021643,246908.30349371544
1400000US37065020300,11.9,2065.019825768993,12,21.3,11.4,35547.0,86.45509230450114,1.078614395353661,7.633379245843121,0.669625193789651,0.0684013588842985,-0.8147522557200598,3.1641930142049346,-0.9479284743003572,5.111503056767599,24.15348528447373,721684.1175699935,243215.3054413531
1400000US37051002700,9.6,14232.252527963288,0,11.7,6.2,54006.0,22.82543129448667,8.27602847146821,9.563336233340216,-0.3093811138851203,-0.8043195082924274,-0.1353663372878945,0.0684370334000792,-0.0948471316572189,-2.958715616328727,0.6544863612172924,636460.9650566377,152065.40037828987
1400000US37019020509,8.3,2308.714157671711,1,18.8,9.0,55875.0,1.0491668380991566,0.1028594939312898,7.744879054591599,0.414675634499346,-0.3343928875049596,-0.0665775469119415,-0.9910374296155224,-1.0635808867631096,3.2116126360834665,-7.675465030945554,654795.1952391951,16539.49695262316
1400000US37019020306,8.5,3665.375445198972,2,6.1,7.0,67366.0,4.014766958929396,1.5228426395939088,8.206958835921498,-0.8804681266954034,-0.670054759496008,0.3563502167103571,-0.846752921966002,-0.8952758378077442,-7.22596567213009,-6.949266374771227,702146.2042422814,22980.515239883556
1400000US37035011504,8.7,2446.262076460477,1,6.2,7.6,77175.0,1.4444275505549644,1.3684050478941767,7.802725158835862,-0.8702701443237912,-0.5693561978986935,0.7173717495074268,-0.9718069214666628,-0.9135807215741236,-6.790478750098963,-7.582742315658757,428749.73409920227,204552.05196799355
1400000US37049961303,9.9,11483.467601396724,0,16.7,11.2,58670.0,30.01921229586936,3.8664745437079735,9.348750758053663,0.2005180046954896,0.0348351716851935,0.036292795036046,0.418434034894803,-0.617494313738168,1.8745928484003676,3.9118355009182433,814443.7434671973,130157.10229762617
1400000US37051001200,12.3,1812.9374620726712,10,37.1,12.2,24706.0,67.3390224980605,6.051202482544609,7.503255154927918,2.280906408504378,0.2026661076807177,-1.213756684005617,2.23414425245752,-0.3585470552279476,17.1142227675186,16.763354379104467,620738.9297636065,148763.53517669896
1400000US37021003201,8.4,1397.5814756992245,11,3.4,9.7,58684.0,0.0601322910402886,5.592303066746843,7.243213770293753,-1.1558136507289327,-0.2169112323080927,0.0368080668740681,-1.0391566489493833,-0.4129386083089461,-8.3718053508533,-7.526833749162485,293762.47856014577,204257.83589114732
1400000US37029950102,9.5,11155.330031456087,0,8.1,8.7,63208.0,13.48663766314481,1.4294592914853943,9.31976233162426,-0.6765084792631595,-0.384742168303617,0.2033144808177875,-0.3859206636050754,-0.9063442008534798,-6.304898242061205,-3.596688863662019,875012.5615406736,284112.26011069975
1400000US37063000102,9.8,999.3017658143726,28,19.2,27.2,43561.0,24.040632054176072,27.765237020316025,6.908056999274364,0.4554675639857947,2.7201301476135806,-0.5197959335836834,0.127559853795036,2.2151325388300087,3.146395893334513,0.8811907408352132,618422.6205684086,252858.7731440016
1400000US37049960600,10.6,1748.6661453668878,6,24.0,20.3,36487.0,30.03046336379669,13.468013468013469,7.467180274641807,0.9449707178231804,1.562096689244464,-0.7801554323100032,0.4189814299346886,0.5205385450588981,7.056266704243361,3.128609869049525,784878.9814764139,153164.19269198464
1400000US37035011300,10.7,1029.664763651606,15,18.8,15.0,43323.0,18.391131324616257,16.245025582717453,6.937959274645137,0.414675634499346,0.6725927284681856,-0.5285555548300594,-0.1473037144603972,0.8496869306172324,2.877002664344095,-1.0219871719301918,410999.46725426934,215245.2628138561
1400000US37023021400,10.5,656.8966935677025,16,25.2,16.8,31071.0,11.306784070442264,27.516509905943565,6.489047918342437,1.0673465062825267,0.9746884132601292,-0.979492023361989,-0.4919764666656287,2.185651886690684,6.926062624742703,-3.1924588668900653,364281.24953504396,222847.38043718383
1400000US37049961100,8.8,7754.435392723186,0,9.0,6.3,71601.0,14.935729723580934,3.5490842907519053,8.956149217519267,-0.5847266379186496,-0.7875364146928749,0.5122199477120485,-0.3154183956120726,-0.6551133391645576,-5.236899020657786,-2.8249342170522467,791532.580196044,128302.6240927174
1400000US37063001002,12.7,1257.3461532644974,19,45.5,28.7,21107.0,36.99207553532288,48.76074860900354,7.137553560987884,3.137536927719803,2.9718765516068677,-1.3462183515085893,0.7576827867225893,4.703648417747749,22.394337871177463,5.408001472471041,621335.0034007721,249125.81882527555
1400000US37045951501,10.0,4900.268090755467,1,13.2,8.9,55694.0,4.356093344857389,3.025064822817632,8.497249244649048,-0.1564113783109373,-0.351175981104512,-0.0732392756749417,-0.8301464654193172,-0.7172233173524235,-1.3290664662071283,-7.05396142623237,364085.1213737665,169492.997704759
1400000US37051003102,9.3,2133.2440021492653,2,10.5,8.2,85265.0,18.3969185619956,12.380777696258251,7.665867765601479,-0.4317569023444666,-0.4686576363013791,1.0151252616216375,-0.1470221496297025,0.3916727410173315,-3.3097913202583924,-1.1270523576757745,607964.3486141729,134458.81954550822
1400000US37057060900,10.4,1593.3753130208283,14,10.9,15.2,42729.0,11.405782652043868,15.51345962113659,7.37423728522429,-0.3909649728580178,0.7061589156672903,-0.5504178028147122,-0.4871599165501703,0.7629772782146398,-2.8830684800662976,-3.59243282049102,510467.29127727885,235334.81664364602
1400000US37063001707,7.7,2132.314754007981,9,5.9,4.8,94893.0,9.484827099506,2.9640084685956247,7.66543227158297,-0.9008640914386278,-1.0392828186861611,1.369485065655707,-0.5806196261609673,-0.7244600882378806,-6.905512678823929,-4.450700419888719,613197.3245479316,254848.8673730282
1400000US37051003305,10.6,1926.509954095975,9,22.2,9.8,34060.0,46.485960071416976,12.481739977276415,7.563984269676277,0.7614070351341606,-0.2001281387085401,-0.8694814859442663,1.219586077847436,0.4036394053409973,5.759270836575643,9.224929908354197,609259.837086041,148921.16288309003
1400000US37037020401,10.4,1633.2382112200464,2,14.8,27.9,39375.0,14.7073290703394,46.41744548286604,7.398932048894874,0.006756339634858,2.837611802810448,-0.6738622131522972,-0.32653070828306,4.425905862445942,0.0499896978575697,-2.415978522463876,567705.5375226617,218289.300793295
1400000US37051980200,8.4,3304.961491905123,4,0.0,0.0,0.0,13.83219954648526,6.802721088435375,8.103482630371548,-1.5025450513637475,-1.8448713114646773,-2.1230642575895096,-0.3691081385953788,-0.2694724939265241,-12.175847725076856,-2.991061389836426,615633.2105224505,156608.92301163904
1400000US37027030500,9.2,1791.3721727350662,15,16.0,8.9,56919.0,2.813765182186235,8.157894736842106,7.4912952576492415,0.1291321280942043,-0.351175981104512,-0.0281529898480062,-0.905184923241708,-0.1088490612225509,0.9673668988022674,-6.7810075227762,383356.55977406126,243563.33201065694
1400000US37057060301,9.2,4345.788906427725,1,8.2,7.3,66875.0,3.5654712260216845,0.7089241034195163,8.377192669061515,-0.6663104968915473,-0.6197054786973508,0.3382788972482956,-0.8686123807501724,-0.991746418810723,-5.581811409878605,-7.276533268276413,494706.66188596457,246549.96095844207
1400000US37063002200,9.1,612.0223812590747,25,20.7,11.4,70043.0,27.929220468675275,7.125777140124343,6.418401446295923,0.6084372995599776,0.0684013588842985,0.4548775531664439,0.3167502510089979,-0.231181923534249,3.905194843476146,2.033030269190749,618457.3896866045,249537.13327400087
1400000US37031970604,7.8,833.7561741907685,6,2.1,4.9,68917.0,0.3230272265805261,3.1841255191509004,6.727139675251359,-1.2883874215598914,-1.0224997250866088,0.4134349753369505,-1.026366095674333,-0.698370475073966,-8.667162140670344,-6.904508083543638,808873.5883988603,111411.6533435682
1400000US37051000900,10.1,1317.703100031752,26,18.7,13.6,41142.0,22.02970297029703,5.486798679867986,7.184404032634999,0.4044776521277337,0.4376294180744516,-0.6088275461676482,0.0297226872979021,-0.4254436306769163,2.905930875057226,0.2135397944837975,617335.0679482942,146629.77435762424
1400000US37027031100,10.1,8240.763217679074,0,11.5,9.6,48598.0,5.268109125117592,1.175917215428034,9.016969582740522,-0.3297770786283446,-0.2336943259076451,-0.334408487289582,-0.7857744184602022,-0.936395551570862,-2.973589887076813,-7.085304030151266,387598.725901037,252274.73930669177
1400000US37039930100,10.2,10398.469247360574,0,20.1,15.6,30682.0,2.838221381267739,3.500473036896877,9.249510049919552,0.5472494053303046,0.7732912900655,-0.9938092194327464,-0.9039950626739705,-0.6608750409740776,5.061788874415151,-8.361511417280544,174127.5392552418,172083.63690426032
1400000US37021000900,11.7,924.9722758390374,31,39.1,12.7,19730.0,50.13351134846462,0.2670226969292389,6.830844294499314,2.4848660559366227,0.2865815756784798,-1.3968990172911937,1.3970493630822174,-1.044123264324678,16.973733120789692,9.543026670944064,287109.61527498625,208648.29351557227
1400000US37027031202,10.6,1570.7649312326134,5,18.1,10.3,38857.0,0.0,4.490540232505129,7.3599544269683985,0.3432897578980607,-0.116212670710778,-0.6929272711591157,-1.0420822483738117,-0.5435262482542946,2.5265969733747418,-7.669677857184017,388570.4533061827,238285.192900645
1400000US37063000301,9.9,174.89166092296162,27,21.9,12.1,41588.0,34.69130617387653,13.77572448551029,5.169868242563783,0.730813088019324,0.1858830140811653,-0.592412457613515,0.6457441028118088,0.5570103285600613,3.778207375001074,3.338411929949613,617529.9621094628,251532.89017479846
1400000US37065020200,13.0,3519.083724029759,12,25.2,9.5,31925.0,77.95300933376247,1.9633086578693275,8.166240053545005,1.0673465062825267,-0.2504774195071975,-0.9480604412426396,2.750543565376017,-0.8430691232453499,8.716207790615695,22.461599032594115,719369.5235539101,240217.82092708474
1400000US37065020400,12.0,491.8060791973925,13,30.1,10.3,29892.0,93.96697713801862,1.143099068585944,6.200115748176891,1.5670476424915245,-0.116212670710778,-1.022885273149709,3.529666631875458,-0.9402853581701544,9.715876766355173,21.884341670105517,721977.7049151608,245656.40057079846
1400000US37025040800,10.5,951.088272041132,9,15.7,13.2,46351.0,18.75,14.680851063829786,6.85865775322516,0.0985381809793676,0.3704970436762419,-0.4171096172921323,-0.129843777844235,0.664291442100165,0.6758396589628441,-0.8905540336194079,462810.5197132213,194280.12896321158
1400000US37031970501,9.9,953.0781529038732,6,19.9,9.3,40000.0,10.575984380084607,14.676212170517411,6.860745589375807,0.52685344058708,-0.2840436067063022,-0.6508590060977383,-0.5275318582280477,0.6637416122177309,3.614607418755278,-3.619261869593302,810410.7739639762,113176.12900834762
1400000US37047930900,11.6,2278.534579591877,3,28.1,10.9,25660.0,48.142676234698186,4.706627268889827,7.731726569352815,1.363087995059281,-0.0155141091134635,-1.1786445887575383,1.3001898228550777,-0.5179142969093543,10.5390236677657,10.052712198570733,633587.5312030935,63266.74221509034
1400000US37021000700,9.8,369.046892450619,30,8.9,13.5,46034.0,37.38317757009346,0.3115264797507788,5.913629733960922,-0.5949246202902617,0.4208463244748993,-0.4287768439102046,0.7767109638969955,-1.0388484049931732,-3.5181639240139027,4.59318105079472,288399.5994383123,209900.51772400417
1400000US37035011503,8.8,7274.438824870382,0,6.8,5.2,82425.0,1.2195121951219512,2.195121951219512,8.892259409790354,-0.809082250094118,-0.9721504442879516,0.9105986887657218,-0.9827496649247336,-0.8155932001648677,-7.194569251693774,-8.73886495539528,429147.9550425097,213051.3859923584
1400000US37035010700,10.3,705.2741234801966,20,23.1,22.3,31464.0,10.819949281487744,17.75147928994083,6.56000343901741,0.8531888764786707,1.8977585612355123,-0.9650276067660823,-0.5156623025737066,1.028240997063499,5.59692196383148,-3.3827464782551515,394730.14056186384,221747.5539695311
1400000US37057061701,9.5,1969.636139142273,6,8.4,13.2,60056.0,3.2945354113237326,3.886368119944762,7.586111682876955,-0.6459145321483227,0.3704970436762419,0.0873047070002358,-0.8817941446547989,-0.6151364059470388,-4.899979778470393,-6.689388862658261,489765.808856252,228898.0505865595
1400000US37063001708,10.6,1993.8563293596285,15,10.3,13.9,55094.0,64.8045757864633,15.672068636796949,7.598327311372151,-0.4521528670876909,0.487978698873109,-0.0953223544473183,2.110836530226792,0.7817765845493795,-3.4356054789076245,16.03882685746426,619856.9633012748,257109.48262812058
1400000US37021001801,8.9,1536.7263946742248,26,10.3,7.6,38077.0,10.704806841639634,1.3270421704511943,7.338060237409268,-0.4521528670876909,-0.5693561978986935,-0.7216352735632052,-0.5212642952787777,-0.9184833016746272,-3.3179249752067825,-3.825068798366362,290543.1485655746,211278.42996611682
1400000US37013930700,9.1,19518.5728383954,0,14.9,9.9,57578.0,3.761755485893417,1.4498432601880875,9.879172976448716,0.0169543220064701,-0.1833450451089877,-0.0038984083296793,-0.8590626179227369,-0.903928168761204,0.1674946798003301,-8.486828200059591,818017.5021972338,192558.0339081278
1400000US37021001300,9.8,1611.4916089070475,12,20.6,13.7,33594.0,7.558778290485607,6.438145462535706,7.385535844877813,0.5982393171883656,0.454412511674004,-0.8866326771241455,-0.6743271365452913,-0.3126842170743674,4.418317920909902,-4.9802672381290645,281345.31533174805,209059.96781302593
1400000US37045950800,10.5,3052.165929600797,1,23.1,10.9,32418.0,27.97554051102861,3.297663245250054,8.02393434094708,0.8531888764786707,-0.0155141091134635,-0.9299155115180036,0.3190038469871989,-0.6849132924251663,6.845931525291261,2.5596659227348133,381142.1821237682,179551.67666282444
1400000US37031970101,9.2,30153.859715792583,0,15.5,14.3,41359.0,0.3128258602711157,0.6256517205422315,10.314101373769892,0.0781422162361433,0.5551110732713188,-0.6008408326783053,-1.026862419876968,-1.001616368689777,0.8059667398306302,-10.591163095525712,850824.5689627338,130074.88841107463
1400000US37051003402,7.9,4963.015075679207,1,0.0,0.0,0.0,13.54906603525388,14.575111812680872,8.509970183322144,-1.5025450513637475,-1.8448713114646773,-2.1230642575895096,-0.3828833535949192,0.6517585821887769,-12.78661358620373,-3.258325922783152,607008.8737650601,155901.07074755567
1400000US37021003102,9.0,5553.122370142364,0,11.2,10.4,45631.0,7.321493294671982,0.4530627038782167,8.622295700418835,-0.3603710257431813,-0.0994295771112256,-0.4436093118189841,-0.6858716966338587,-1.0220726698701974,-3.107225545820957,-5.913788580925091,310268.29892416287,217485.77792893336
1400000US37051003700,9.4,7065.856142235552,0,9.4,5.6,73404.0,20.32474804031355,7.068868980963046,8.863170984213046,-0.5439347084322008,-0.905018069889742,0.57857959942304,-0.0532280048434306,-0.2379270250820088,-4.820986325082665,-0.4717689080758461,627172.7544322521,162556.87721233477
1400000US37031971001,8.3,8275.417077211754,0,9.5,4.3,73750.0,0.9615384615384616,0.0,9.021165433585418,-0.5337367260605886,-1.1231982866839234,0.5913141748484438,-0.995300788346654,-1.0757724203137076,-4.814927303772832,-8.978773067853153,803206.1772237761,106137.0759487123
1400000US37021002402,9.1,4846.699796440939,1,14.8,7.1,50869.0,4.228201497066559,12.077685616022658,8.486259602655457,0.006756339634858,-0.6532716658964557,-0.2508240341361367,-0.8363687514791522,0.3557484220859044,0.0573360521051156,-7.097642348600911,274042.2710120013,199270.43679849262
1400000US37027031403,11.3,1014.9321568899107,5,28.2,17.8,36603.0,2.9632556301856976,18.964836033188465,6.923561851194242,1.3732859774308923,1.1425193492556536,-0.775886037080677,-0.8979118065674782,1.1720554266195071,9.508030404120523,-6.216747929687495,388062.3471719379,232179.68961687904
1400000US37023020500,9.3,1057.9527781550844,12,12.5,20.3,58182.0,10.858765081618168,17.317246273953156,6.965035753629942,-0.2277972549122226,1.562096689244464,0.0183318909678464,-0.513773808379394,0.9767730558861144,-1.5866160250423846,-3.5784529446410978,365570.882307201,225399.10859824723
1400000US37055970200,8.8,3879.99588475644,1,9.7,16.7,54396.0,0.5673460811094768,5.925614624921202,8.263847071011849,-0.5133407613173643,0.9579053196605766,-0.1210123360858497,-1.0144793192382249,-0.3734324928404085,-4.242169546843494,-8.383501950888897,908637.8869736532,258335.54787075758
1400000US37043950200,9.6,9763.448372557796,0,17.2,15.6,40886.0,3.12711291413117,5.764029749830967,9.186503351449684,0.2515079165535506,0.7732912900655,-0.6182496597771956,-0.889939704269262,-0.3925845161553177,2.310478318335321,-8.175434075857718,164152.98061579876,152217.2821635213
1400000US37025042101,12.5,1133.4709933973609,14,25.8,27.3,29846.0,46.320754716981135,37.0440251572327,7.033921736151618,1.1285344005122,2.7369132412131334,-1.0245783091889245,1.2115483882552307,3.3149110090184624,7.9380226497576,8.521936542547927,465855.51908161055,183624.74789788874
1400000US37053110301,9.1,15030.51727230605,0,10.1,8.9,74032.0,6.859361518550474,4.551337359792925,9.617904427239848,-0.4725488318309154,-0.351175981104512,0.6016932218714608,-0.7083556638142428,-0.5363202025235594,-4.54492950175358,-6.812897075059427,874731.4622699235,304863.4210237088
1400000US37057061500,11.4,390.90676720712605,13,27.1,13.7,26256.0,40.0063401489935,9.32001902044698,5.971023972745009,1.261108171343159,0.454412511674004,-1.156708730510311,0.904334954239726,0.028892985252984,7.530107123314621,5.399805691156664,495625.9507610904,227876.84548072668
1400000US37025041303,8.0,1418.4706211493688,4,1.7,2.3,117411.0,19.770026089477245,8.860759493670885,7.258039279079876,-1.3291793510463403,-1.4588601586749717,2.198263011983,-0.0802167357234357,-0.025541250373946,-9.647235938836236,-0.5822162187202664,452346.89842677803,183719.92896877654
1400000US37019020202,8.7,8821.573414975508,0,8.0,3.6,80970.0,8.25560201565348,0.7933955183874772,9.085068876849515,-0.6867064616347716,-1.2406799418807903,0.8570472227427086,-0.6404247680505787,-0.9817343523471612,-6.23877550212952,-5.818303128179884,702918.8257268467,38368.71030468023
1400000US37051003406,8.4,1800.0835454294042,5,5.2,4.1,70893.0,8.404384896467722,14.25091352009744,7.496143732456187,-0.9722499680399131,-1.1567644738830285,0.4861619147606441,-0.6331860764433803,0.6133326264503807,-7.288125504303125,-4.74645383840957,610350.8857263259,155083.37021970825
1400000US37037020105,8.2,8392.876715855928,0,4.8,3.5,103618.0,2.2117476432197245,8.97389412617839,9.03525775661102,-1.013041897526362,-1.2574630354803429,1.6906098361373496,-0.93447471305391,-0.0121318448321376,-9.15309466239701,-8.4432198994772,599605.7669415624,231395.76183619714
1400000US37031971102,8.4,2221.370059532313,4,5.3,12.9,52917.0,3.392857142857143,6.428571428571428,7.706329499776641,-0.9620519856683007,0.3201477628775848,-0.175447125259758,-0.8770105251351265,-0.3138189898778193,-7.413889597474321,-6.758532081463428,819839.035605704,107875.17366744197
1400000US37063002019,7.8,4651.972858395814,2,6.7,5.3,75931.0,14.43522906793049,1.1255924170616114,8.445261618686827,-0.8192802324657302,-0.9553673506883992,0.6715861661860327,-0.3397691130845853,-0.9423603531099516,-6.919035902191652,-2.8694390499485123,610706.6309331055,237133.6852070723
1400000US37051002502,10.0,1039.9141248115743,4,17.3,8.8,43337.0,38.76719307182883,14.302088639836985,6.947854572235842,0.261705898925163,-0.3679590747040643,-0.5280402829920373,0.8440470804032514,0.6193982132563718,1.8182945264282848,5.864316366762044,621831.0078655519,153237.80382839745
1400000US37021000500,7.9,1108.4870447600722,19,8.7,8.0,74438.0,1.2924978926664794,2.865973588086541,7.011653065657403,-0.6153205850334863,-0.5022238235004838,0.6166361051741023,-0.9791987123328108,-0.7360797792277445,-4.314414466412151,-6.865801653216134,288790.9088142371,213495.96268185478
1400000US37035010402,10.3,1043.4028541853045,28,25.9,16.0,32167.0,17.659869332805386,11.067115422688577,6.951200569668141,1.1387323828838118,0.8404236644637098,-0.9391535994711144,-0.1828815982452485,0.2359694892292348,7.915557188601513,-1.2712466699041916,399465.1350270888,223872.8506873396
1400000US37053110401,9.3,24333.35839038224,0,11.0,16.4,64028.0,3.1636863823933976,4.979367262723521,10.099644556207306,-0.3807669904864056,0.9075560388619192,0.2334946884733688,-0.8881603056159557,-0.4855874920775649,-3.845611262649465,-8.970103395653604,887477.4595326333,288503.94054657815
1400000US37057061902,10.5,11485.538220853568,0,17.9,6.3,44461.0,0.996126175982291,0.1291274672569636,9.34893103918532,0.322893793154836,-0.7875364146928749,-0.4866713154251185,-0.993618002014742,-1.0604674466141613,3.018711805185531,-9.289266180128925,507036.1979099315,222224.7050282476
1400000US37025042604,8.9,795.6463919969609,8,2.9,6.6,75306.0,16.5308960858335,5.265249354261871,6.680410906557406,-1.2068035625869935,-0.7371871338942177,0.6485829591314738,-0.237809215743192,-0.4517030058012354,-8.061943681578486,-1.5886632785306836,459054.9430983397,176524.36024457696
1400000US37025041301,8.7,6966.784193015774,0,5.0,5.2,90066.0,12.009911091677598,6.413059320798717,8.84905254690114,-0.9926459327831376,-0.9721504442879516,1.191826696931937,-0.457767425682176,-0.3156575793470407,-8.783976019665682,-4.0508080041212375,451084.21199607104,192429.90505151573
1400000US37051002300,11.7,1159.6524632944834,12,26.5,13.4,32396.0,53.14220183486239,12.201834862385322,7.056737594331688,1.1999202771134854,0.4040632308753469,-0.930725224406324,1.543430334154665,0.3704633467317809,8.46752252970763,10.891582863261142,614739.6174120142,149712.26227065397
1400000US37025041701,9.0,13534.459489677864,0,6.3,7.1,64536.0,1.4906832298136643,0.8695652173913043,9.513068149730604,-0.860072161952179,-0.6532716658964557,0.2521916951673143,-0.969556456927982,-0.9727062558103023,-8.181925090337215,-9.223456649767238,482014.7988386286,183723.9690853383
1400000US37063001711,10.2,57.809560574714304,16,17.8,25.1,40278.0,49.003359462486,22.284434490481523,4.074304436495544,0.312695810783224,2.36768518202298,-0.6406271795998705,1.3420644015925505,1.565514449406816,1.2740179291476608,5.467978945471266,615943.4644235309,256124.46361426968
1400000US37027030700,10.2,342.592344202843,10,17.8,15.4,51439.0,1.1953892130354349,4.78155685214174,5.839455908729285,0.312695810783224,0.7397251028663954,-0.2298451093023789,-0.9839233135798384,-0.509033186442699,1.825973399912992,-5.745576807220285,382781.0740405561,233517.67741205802
1400000US37045951200,10.5,2066.497678821326,10,26.3,15.1,42886.0,27.6234294815077,9.573526809414265,7.634094304198946,1.179524312370261,0.689375822067738,-0.544639397202607,0.301872688212439,0.0589402720556703,9.004599834729989,2.304524569675805,376688.13428414654,171307.98691425676
1400000US37057062002,10.6,714.1474505341499,3,16.7,11.3,42895.0,0.0,0.5700123915737298,6.5724887459559405,0.2005180046954896,0.0516182652847461,-0.5443081510210214,-1.0420822483738117,-1.0082110807569526,1.3179023292226462,-6.849073849797341,509428.3535280018,207187.29499061953
1400000US37023020301,10.0,1987.66928993898,2,19.9,9.4,37188.0,9.81459089076985,1.2494961708988312,7.595220995516834,0.52685344058708,-0.2672605131067498,-0.7543550352776098,-0.5645757212767769,-0.9276745257330388,4.001568313507271,-4.288077371800436,354814.02185413253,220706.34922941556
1400000US37021002605,9.4,6344.950032533764,0,9.1,15.9,44893.0,0.9814963797264684,9.605792437650845,8.755572098259915,-0.5745286555470375,0.8236405708641574,-0.4707714987090073,-0.9943297813726388,0.0627645907854529,-5.030327066158423,-8.705926090255158,275536.5236599127,213392.78572721846
